candidate_id,gender,ethnicity,education,years_experience,skills,label
1554,female,groupA,masters,9,real;improve;western;only,1
1555,male,groupC,bachelors,8,base;major;level;young,0
1556,male,groupB,bachelors,19,think;hit;finish;prove,0
1557,male,groupA,phd,2,although;thing;mention;national,0
1558,non-binary,groupA,phd,1,sell;seem;discuss;lay,1
1559,male,groupA,phd,9,between;read;sit;spend,1
1560,male,groupA,bachelors,12,reveal;detail;skin;community,1
1561,female,groupB,phd,4,parent;personal;fire;nice,0
1562,female,groupA,masters,20,sport;on;front;party,1
1563,female,groupB,phd,0,put;system;also;serve,1
1564,male,groupB,phd,11,state;fast;moment;focus,1
1565,female,groupC,phd,18,road;recently;small;reflect,1
1566,female,groupA,phd,12,fine;lot;management;really,1
1567,female,groupB,masters,6,life;ago;be;idea,1
1568,female,groupA,phd,7,of;why;book;enter,1
1569,male,groupA,masters,7,require;say;science;enjoy,0
1570,male,groupC,phd,14,option;management;performance;give,1
1571,male,groupB,masters,19,police;score;sort;task,1
1572,male,groupA,phd,2,line;even;visit;whatever,0
1573,male,groupC,bachelors,2,arm;game;indicate;yet,0
1574,female,groupB,phd,17,word;myself;sing;score,1
1575,male,groupB,masters,17,town;authority;respond;next,1
1576,male,groupC,bachelors,17,court;field;safe;sing,1
1577,female,groupB,masters,6,happy;property;PM;increase,0
1578,female,groupB,bachelors,3,president;yard;better;thus,0
1579,female,unknown,phd,1,project;too;him;our,1
1580,female,groupC,bachelors,1,employee;door;who;modern,0
1581,female,groupB,phd,15,health;fund;to;bad,0
1582,female,groupA,masters,13,others;family;these;drop,1
1583,male,groupA,bachelors,6,listen;rather;explain;right,0
1584,female,groupA,phd,0,we;beyond;need;trouble,1
1585,male,groupB,masters,7,that;son;bar;surface,0
1586,female,groupA,bachelors,20,professor;drop;thought;that,0
1587,male,groupA,masters,10,toward;fill;nothing;whether,1
1588,female,groupA,bachelors,11,fact;relate;law;glass,0
1589,female,groupA,phd,7,address;raise;say;style,0
1590,male,groupA,bachelors,7,political;road;seat;vote,0
1591,female,groupA,masters,11,executive;would;child;on,1
1592,male,groupA,masters,9,clearly;sure;likely;fact,1
1593,unknown,groupA,bachelors,19,paper;feeling;than;hold,0
1594,male,groupA,phd,19,better;fall;civil;attention,1
1595,male,groupA,masters,16,central;crime;age;ball,1
1596,male,groupA,masters,6,statement;want;alone;Congress,1
1597,female,groupA,masters,18,model;nice;place;upon,1
1598,female,groupA,bachelors,10,right;market;artist;tonight,0
1599,unknown,groupB,bachelors,8,create;loss;research;rock,0
1600,female,groupA,phd,1,themselves;about;life;federal,0
1601,female,groupB,phd,9,key;rise;performance;share,1
1602,female,groupA,phd,15,may;close;reality;knowledge,1
1603,female,groupA,bachelors,17,we;along;country;be,0
1604,male,groupC,phd,14,month;large;system;area,0
1605,male,groupB,masters,19,scene;yes;challenge;father,1
1606,female,groupA,phd,12,option;especially;wife;fast,0
1607,male,groupA,masters,8,network;maintain;just;year,0
1608,male,groupA,bachelors,2,development;according;culture;fund,0
1609,male,groupB,bachelors,8,low;stop;religious;news,1
1610,female,groupA,bachelors,0,those;about;difficult;country,1
1611,male,groupA,bachelors,8,big;seven;view;measure,0
1612,male,groupA,bachelors,18,five;continue;something;future,0
1613,female,groupA,bachelors,14,condition;because;grow;indeed,1
1614,female,groupA,bachelors,4,cup;them;media;nothing,1
1615,female,groupA,masters,7,admit;fear;item;responsibility,0
1616,male,groupA,bachelors,20,debate;sea;data;expect,1
1617,female,groupC,masters,6,girl;argue;become;fight,1
1618,non-binary,unknown,phd,20,interview;yeah;really;after,1
1619,male,groupB,phd,19,change;bank;million;contain,1
1620,female,groupA,masters,19,stock;present;either;support,1
1621,male,groupC,bachelors,8,fall;final;skill;turn,1
1622,male,unknown,masters,1,none;when;nor;list,1
1623,male,groupA,phd,4,might;ever;claim;all,0
1624,female,groupB,phd,9,admit;far;language;camera,1
1625,male,groupB,phd,8,account;sit;learn;image,1
1626,female,groupB,phd,4,senior;learn;free;born,1
1627,male,groupA,masters,3,edge;vote;bill;store,0
1628,male,groupA,bachelors,18,foreign;center;again;direction,1
1629,male,groupA,phd,7,price;seek;wall;research,0
1630,female,groupA,phd,3,it;small;capital;pick,1
1631,male,groupA,phd,11,people;participant;natural;final,1
1632,non-binary,groupA,masters,12,each;second;change;manager,1
1633,male,groupA,bachelors,14,cover;his;nearly;machine,0
1634,female,groupA,masters,3,approach;so;city;could,0
1635,female,groupA,bachelors,2,gun;remember;cause;business,0
1636,male,groupA,masters,20,serve;effort;onto;technology,1
1637,male,groupB,masters,19,foreign;every;view;live,1
1638,unknown,groupC,masters,3,him;why;fund;resource,0
1639,female,groupA,masters,1,similar;your;question;child,0
1640,male,unknown,phd,15,coach;threat;true;prevent,1
1641,female,groupB,phd,18,brother;could;production;three,1
1642,female,groupA,masters,11,reduce;should;ready;official,0
1643,female,groupB,bachelors,20,check;current;before;whom,1
1644,female,groupA,bachelors,14,look;space;decide;increase,0
1645,male,unknown,masters,1,capital;throughout;action;wind,1
1646,female,groupB,phd,9,friend;left;yes;never,1
1647,female,groupC,bachelors,8,risk;talk;body;total,0
1648,female,groupA,masters,14,probably;book;key;executive,1
1649,female,groupB,phd,3,buy;model;everybody;everybody,1
1650,male,groupA,bachelors,0,later;along;paper;throughout,0
1651,female,groupB,phd,6,meeting;would;who;various,1
1652,male,groupA,masters,1,less;line;themselves;animal,0
1653,male,groupA,masters,8,certainly;raise;notice;popular,1
1654,female,groupA,masters,16,just;cell;you;capital,0
1655,female,groupA,bachelors,15,weight;gun;himself;message,0
1656,female,groupC,bachelors,19,old;blood;relate;tax,1
1657,female,groupB,masters,18,lose;movement;yet;identify,0
1658,male,groupA,masters,5,perhaps;mention;support;reveal,0
1659,unknown,groupA,masters,2,sport;why;certain;material,0
1660,female,groupA,phd,18,high;something;history;late,1
1661,female,groupB,bachelors,19,behavior;strategy;start;across,1
1662,male,groupB,masters,10,forward;foot;culture;former,1
1663,female,groupA,masters,1,business;final;build;house,0
1664,female,groupA,masters,16,memory;life;even;role,1
1665,male,groupA,masters,7,no;step;once;thought,0
1666,female,groupA,phd,6,industry;walk;discussion;call,0
1667,male,groupA,bachelors,15,need;family;water;follow,1
1668,male,groupA,bachelors,10,vote;skin;audience;employee,0
1669,female,groupA,phd,16,paper;week;apply;ready,0
1670,female,groupA,masters,12,as;night;ability;finally,0
1671,male,groupA,masters,13,memory;learn;form;forward,1
1672,female,groupA,phd,1,her;add;nearly;evidence,0
1673,male,groupB,phd,4,morning;born;cost;seek,0
1674,female,groupA,masters,0,mean;more;name;hard,0
1675,female,groupC,masters,12,agree;design;include;both,1
1676,female,groupB,bachelors,9,list;mission;believe;card,0
1677,unknown,groupB,phd,11,race;born;cut;within,0
1678,female,groupA,masters,6,threat;citizen;society;factor,1
1679,male,groupB,phd,15,political;debate;line;boy,0
1680,female,groupC,bachelors,20,upon;view;deep;city,1
1681,unknown,groupA,masters,17,tough;wonder;seem;common,0
1682,female,groupA,masters,16,according;deal;rest;black,1
1683,female,groupA,masters,3,clear;law;Republican;ball,1
1684,female,groupA,bachelors,17,poor;center;far;population,1
1685,female,groupA,phd,2,throw;yes;soon;site,1
1686,male,groupC,masters,4,accept;produce;race;range,1
1687,male,groupA,phd,14,upon;enjoy;may;ground,1
1688,female,groupA,phd,9,air;development;blue;read,0
1689,male,groupA,bachelors,20,same;activity;simply;bring,1
1690,female,unknown,phd,17,yeah;billion;late;radio,1
1691,male,groupB,masters,1,a;affect;subject;cell,1
1692,male,groupA,masters,0,me;professor;research;cell,0
1693,female,groupA,masters,14,card;education;continue;lawyer,1
1694,female,groupC,bachelors,19,almost;explain;often;check,1
1695,female,groupB,bachelors,6,lose;require;a;middle,0
1696,female,groupC,phd,1,call;establish;blood;minute,0
1697,male,groupC,phd,15,thought;focus;reduce;dark,1
1698,male,groupA,phd,1,entire;career;while;better,1
1699,male,groupA,bachelors,11,mention;sort;speech;figure,1
1700,male,groupB,phd,14,carry;learn;paper;price,1
1701,male,groupA,masters,6,should;exactly;station;front,1
1702,male,groupA,phd,12,indeed;bring;water;live,1
1703,male,groupA,bachelors,1,fire;campaign;them;green,0
1704,male,groupC,masters,8,sure;dog;rate;statement,1
1705,male,groupB,bachelors,12,worker;paper;company;office,0
1706,female,groupA,bachelors,5,opportunity;lot;be;his,1
1707,female,groupC,masters,14,data;red;simple;wind,1
1708,female,groupB,phd,18,plan;culture;leave;property,1
1709,male,groupA,masters,9,rate;laugh;activity;student,1
1710,male,groupA,phd,1,hour;season;set;firm,1
1711,female,groupB,phd,12,level;treatment;almost;everything,1
1712,female,groupB,bachelors,6,theory;hotel;claim;for,0
1713,unknown,groupA,masters,17,wrong;baby;true;night,1
1714,female,groupA,phd,1,arm;hold;ahead;indeed,0
1715,male,groupB,phd,13,history;current;consider;certain,1
1716,male,groupA,bachelors,2,think;cause;think;five,0
1717,female,groupA,bachelors,5,gun;tend;thus;maintain,0
1718,female,groupB,masters,17,trip;necessary;participant;attack,1
1719,male,groupB,masters,6,major;sign;act;sea,1
1720,female,groupA,bachelors,3,subject;result;girl;series,0
1721,female,groupC,masters,15,rich;responsibility;military;within,0
1722,male,groupA,masters,16,choose;education;top;under,1
1723,non-binary,groupC,bachelors,18,same;answer;age;memory,1
1724,male,groupB,phd,16,lead;go;mother;reality,1
1725,male,groupA,bachelors,2,nice;develop;production;even,1
1726,male,groupA,bachelors,15,speak;event;cell;investment,1
1727,male,groupA,bachelors,1,matter;Republican;break;nice,0
1728,male,groupA,masters,0,over;blue;indeed;enough,1
1729,female,groupA,bachelors,12,allow;adult;explain;language,0
1730,male,groupC,phd,18,almost;speech;do;force,1
1731,female,groupB,phd,6,present;travel;speak;dark,0
1732,male,groupA,masters,0,nothing;action;player;player,0
1733,male,groupB,masters,12,oil;sea;method;item,0
1734,unknown,groupA,masters,7,ten;require;anyone;hundred,1
1735,female,groupA,bachelors,0,career;seven;raise;shoulder,0
1736,non-binary,groupA,bachelors,11,development;raise;several;far,1
1737,male,groupA,masters,13,anything;actually;truth;including,1
1738,non-binary,groupA,phd,6,kid;short;step;best,1
1739,female,groupA,bachelors,10,sometimes;to;wrong;note,0
1740,male,groupB,bachelors,4,Mr;language;air;success,1
1741,male,groupA,masters,0,guess;increase;agree;wonder,1
1742,female,groupB,bachelors,16,moment;seven;whole;interest,1
1743,female,groupB,masters,15,hit;husband;skill;term,1
1744,male,groupB,bachelors,8,share;he;another;yeah,0
1745,male,groupA,phd,11,body;officer;only;because,1
1746,female,groupB,phd,17,technology;fear;we;save,1
1747,male,groupA,bachelors,5,cup;able;specific;central,0
1748,male,groupA,bachelors,17,party;stay;do;manager,1
1749,male,groupA,bachelors,3,statement;strategy;college;piece,0
1750,female,groupA,masters,2,young;produce;sound;old,1
1751,male,groupA,phd,0,lawyer;lay;source;participant,0
1752,female,groupB,phd,10,still;chair;set;opportunity,0
1753,male,groupA,phd,17,tax;government;meeting;rule,1
1754,female,groupC,masters,2,act;ok;change;while,0
1755,male,groupC,phd,19,grow;human;listen;direction,1
1756,female,groupB,masters,15,keep;push;night;same,1
1757,female,groupA,masters,14,quite;too;alone;phone,1
1758,unknown,groupA,masters,15,avoid;unit;south;teacher,0
1759,non-binary,groupA,bachelors,14,community;knowledge;form;crime,1
1760,male,groupB,phd,14,worry;discover;adult;within,0
1761,female,groupA,masters,4,government;event;own;authority,1
1762,female,groupA,bachelors,18,control;around;house;attack,1
1763,male,groupA,masters,14,anyone;stand;letter;today,1
1764,male,groupA,masters,16,visit;late;party;later,1
1765,female,groupA,masters,12,cause;surface;conference;agency,1
1766,male,groupB,bachelors,8,benefit;up;opportunity;political,0
1767,female,groupA,phd,4,trip;step;stage;oil,1
1768,male,groupA,phd,6,debate;for;language;card,1
1769,male,groupA,masters,19,interview;affect;strategy;have,1
1770,female,groupA,bachelors,13,bring;present;she;answer,1
1771,female,groupA,masters,9,perform;box;their;feel,1
1772,female,groupA,phd,12,single;garden;ever;growth,1
1773,female,groupC,phd,3,American;leg;bring;whether,0
1774,female,groupA,masters,14,but;even;seven;model,1
1775,male,groupC,bachelors,9,top;already;nothing;article,1
1776,non-binary,groupA,phd,20,traditional;reflect;stock;nature,1
1777,male,groupC,bachelors,1,know;action;society;page,0
1778,female,unknown,bachelors,14,field;administration;toward;public,1
1779,male,groupB,masters,9,program;state;option;job,1
1780,non-binary,groupA,phd,6,tax;their;collection;study,1
1781,female,unknown,phd,1,hospital;tough;season;Republican,0
1782,male,groupB,bachelors,10,our;piece;anyone;few,1
1783,male,groupA,masters,3,meet;hold;many;design,0
1784,male,groupA,bachelors,17,Congress;vote;offer;candidate,1
1785,female,groupA,bachelors,3,peace;husband;significant;a,1
1786,male,groupA,masters,8,every;financial;put;two,0
1787,male,groupA,phd,16,its;trade;television;when,1
1788,male,groupA,masters,19,room;trouble;common;off,1
1789,female,groupA,bachelors,11,tree;station;dog;cold,0
1790,female,groupA,phd,17,language;special;behind;prevent,1
1791,unknown,groupA,phd,6,sing;it;month;road,1
1792,male,groupA,bachelors,7,network;themselves;notice;share,0
1793,male,groupA,masters,13,other;since;goal;leg,1
1794,female,groupC,phd,6,total;professor;available;quickly,0
1795,male,groupA,phd,18,candidate;training;to;question,0
1796,female,groupA,phd,11,process;quickly;television;coach,0
1797,male,groupA,bachelors,0,student;another;white;door,0
1798,female,unknown,masters,3,pull;style;project;according,1
1799,male,groupA,bachelors,7,wide;minute;foot;southern,0
1800,male,groupB,masters,8,least;including;government;itself,0
1801,male,groupA,phd,11,statement;order;goal;impact,1
1802,female,groupB,bachelors,16,lot;mission;chair;home,0
1803,female,groupB,phd,20,bank;remain;job;control,1
1804,female,unknown,phd,8,century;indeed;drug;myself,0
1805,male,groupB,masters,12,parent;expect;thus;study,0
1806,female,groupA,masters,13,second;because;color;serve,0
1807,male,groupB,phd,3,sell;expect;southern;technology,1
1808,male,groupA,masters,6,role;teacher;indicate;none,1
1809,male,groupC,phd,6,accept;brother;hold;new,1
1810,male,groupB,bachelors,14,store;teach;budget;person,1
1811,female,groupB,bachelors,16,understand;sign;like;school,1
1812,female,groupC,masters,15,leg;sense;work;international,0
1813,male,groupA,bachelors,9,term;art;issue;month,1
1814,female,groupA,phd,18,black;six;wall;individual,1
1815,male,groupA,phd,14,general;pass;along;cause,1
1816,male,groupA,bachelors,20,will;cost;operation;role,1
1817,female,groupA,phd,5,group;knowledge;town;help,1
1818,female,groupB,masters,11,rock;culture;prove;system,0
1819,female,groupB,masters,8,federal;someone;bad;eye,0
1820,male,groupA,phd,8,price;never;past;economic,0
1821,female,groupC,masters,19,hospital;community;along;test,1
1822,female,groupA,bachelors,2,together;issue;behavior;top,0
1823,male,groupA,bachelors,0,lawyer;capital;city;successful,0
1824,male,groupA,bachelors,3,level;stuff;begin;tax,0
1825,male,groupA,bachelors,13,street;will;chair;many,0
1826,male,groupB,bachelors,0,there;low;event;shoulder,0
1827,male,groupB,phd,11,account;human;prevent;trial,0
1828,male,groupA,phd,17,without;per;trade;summer,0
1829,male,groupA,masters,17,leader;manage;direction;put,1
1830,male,groupA,phd,19,enter;many;little;someone,1
1831,male,groupB,masters,17,include;prevent;gun;understand,1
1832,male,groupA,bachelors,13,budget;may;food;change,1
1833,female,groupB,masters,12,production;rise;only;report,0
1834,male,groupA,masters,18,small;resource;small;including,1
1835,female,groupA,phd,15,military;star;know;firm,1
1836,female,groupA,masters,13,recognize;foot;player;have,0
1837,female,groupA,bachelors,9,party;mission;travel;vote,0
1838,male,unknown,phd,20,itself;teacher;bill;scientist,1
1839,female,groupA,masters,18,west;time;discover;citizen,1
1840,female,groupA,masters,8,condition;blood;best;foreign,0
1841,male,groupA,phd,19,tonight;yes;learn;special,1
1842,non-binary,groupA,masters,4,camera;real;center;explain,1
1843,male,groupA,masters,15,high;control;single;play,0
1844,female,groupB,bachelors,5,various;send;maybe;ball,0
1845,female,groupA,phd,18,design;less;explain;move,1
1846,male,groupB,masters,1,day;soon;defense;least,1
1847,male,groupA,phd,8,mother;production;cup;grow,0
1848,non-binary,groupB,bachelors,7,attorney;boy;health;appear,0
1849,female,groupA,phd,3,see;former;physical;street,0
1850,male,groupA,bachelors,20,participant;important;people;occur,0
1851,male,groupA,bachelors,10,hear;certain;also;wide,1
1852,male,groupA,masters,13,foot;late;behind;off,1
1853,female,groupC,bachelors,19,by;relationship;minute;usually,0
1854,male,groupA,masters,19,institution;notice;to;policy,1
1855,non-binary,groupA,masters,15,rather;pressure;road;card,1
1856,female,groupB,masters,17,billion;heart;serve;article,1
1857,female,groupC,phd,1,example;fact;section;speak,1
1858,female,groupA,bachelors,11,call;face;after;vote,0
1859,female,groupA,masters,4,population;part;draw;about,0
1860,female,groupA,bachelors,17,pressure;should;near;believe,1
1861,female,groupA,phd,6,move;available;another;market,1
1862,female,groupB,masters,19,area;per;set;employee,1
1863,non-binary,groupA,bachelors,17,political;contain;rate;learn,0
1864,female,groupA,bachelors,13,risk;public;approach;include,0
1865,female,groupB,bachelors,5,interest;think;start;deal,0
1866,non-binary,groupB,masters,16,return;budget;rather;per,1
1867,female,groupA,bachelors,12,explain;wife;decade;different,1
1868,female,groupA,bachelors,2,subject;nothing;fast;news,0
1869,female,groupA,bachelors,17,church;mind;quality;fight,0
1870,female,groupA,masters,10,order;away;loss;yourself,1
1871,female,groupA,masters,16,site;call;mention;peace,1
1872,female,groupA,masters,3,fund;you;support;level,1
1873,female,groupB,masters,10,gun;agency;it;past,1
1874,male,groupA,bachelors,20,bag;identify;make;bad,1
1875,male,groupB,phd,13,require;trial;learn;discuss,1
1876,male,groupA,masters,9,anything;organization;official;reveal,1
1877,female,groupA,bachelors,11,usually;perform;staff;nearly,1
1878,male,groupB,masters,18,provide;media;shoulder;control,1
1879,female,groupA,masters,6,avoid;turn;able;last,1
1880,male,groupA,bachelors,12,fall;about;job;response,1
1881,female,groupA,masters,6,or;film;heart;course,1
1882,male,groupC,masters,13,beautiful;community;story;though,1
1883,female,groupA,phd,13,response;building;stand;establish,0
1884,female,groupC,phd,18,difficult;election;seat;not,1
1885,male,groupA,phd,14,pick;at;age;dog,1
1886,male,groupB,masters,6,success;room;final;full,1
1887,unknown,groupC,bachelors,17,international;door;campaign;me,1
1888,female,groupB,bachelors,13,low;project;data;its,1
1889,female,groupB,phd,2,process;couple;able;tend,0
1890,female,groupA,phd,19,serious;whom;read;but,1
1891,male,groupB,bachelors,4,safe;company;impact;current,0
1892,female,groupA,bachelors,2,better;sometimes;health;property,0
1893,male,groupB,phd,0,today;single;offer;total,0
1894,male,groupB,masters,13,fight;hard;election;Republican,1
1895,female,groupA,phd,19,serve;including;particularly;bring,1
1896,male,groupA,bachelors,14,matter;see;interesting;us,0
1897,female,groupA,bachelors,14,thing;common;more;admit,1
1898,male,groupA,phd,3,cover;political;suddenly;peace,1
1899,male,groupA,phd,18,again;believe;amount;safe,1
1900,male,groupB,phd,14,general;way;maybe;produce,0
1901,male,groupA,bachelors,16,store;image;happen;religious,1
1902,male,groupB,bachelors,7,dark;mind;station;several,1
1903,female,groupA,bachelors,4,join;forget;field;material,0
1904,male,groupA,masters,16,box;ever;who;camera,0
1905,unknown,groupB,masters,14,nor;least;mean;want,0
1906,female,groupB,phd,18,economic;seem;improve;leave,0
1907,male,groupB,phd,0,player;people;defense;agent,0
1908,male,groupB,phd,2,important;throw;top;recent,1
1909,female,groupB,bachelors,0,recognize;practice;half;painting,0
1910,male,groupB,phd,11,no;them;impact;actually,0
1911,female,groupA,phd,8,what;early;alone;human,0
1912,male,groupA,masters,0,particular;fish;top;news,0
1913,non-binary,groupB,phd,2,space;something;travel;peace,1
1914,female,groupA,bachelors,3,business;property;final;not,1
1915,female,groupA,phd,3,degree;outside;face;us,0
1916,female,groupA,bachelors,19,big;smile;class;others,0
1917,female,unknown,masters,17,ground;yourself;start;outside,1
1918,male,groupA,bachelors,2,those;before;sport;several,0
1919,male,groupA,masters,20,southern;girl;billion;though,1
1920,male,groupA,phd,14,shoulder;any;wall;consumer,1
1921,male,groupA,bachelors,18,activity;poor;figure;rise,1
1922,male,groupA,bachelors,8,miss;plan;job;indicate,1
1923,female,groupB,phd,10,both;magazine;scientist;between,1
1924,non-binary,groupA,phd,8,eye;space;yes;behind,1
1925,female,groupB,phd,19,garden;tend;law;source,1
1926,male,groupA,bachelors,14,indeed;possible;year;know,1
1927,male,groupA,bachelors,11,think;professor;traditional;Congress,1
1928,male,groupB,phd,4,production;relationship;letter;alone,0
1929,male,groupA,bachelors,4,wonder;big;husband;campaign,0
1930,female,groupB,phd,20,way;account;blood;college,1
1931,male,unknown,masters,14,model;final;explain;enjoy,1
1932,male,groupA,phd,13,old;might;example;bring,1
1933,female,groupA,masters,17,stand;cup;occur;sell,1
1934,female,unknown,bachelors,14,control;official;executive;positive,0
1935,female,groupB,bachelors,2,over;likely;direction;television,0
1936,male,groupA,masters,20,ever;avoid;responsibility;consumer,1
1937,female,groupA,masters,18,fly;note;power;result,1
1938,male,groupA,masters,8,friend;traditional;cover;fly,0
1939,female,groupC,phd,19,serious;open;tell;mind,1
1940,male,groupA,bachelors,1,make;real;space;cultural,0
1941,male,groupA,phd,16,teach;bed;majority;car,1
1942,male,groupA,masters,5,civil;home;to;perform,1
1943,male,groupA,phd,7,high;bit;including;test,0
1944,female,groupA,phd,9,building;air;history;guy,0
1945,female,groupB,phd,5,toward;we;until;citizen,1
1946,female,groupA,bachelors,3,water;popular;station;price,0
1947,male,groupA,masters,11,instead;food;after;white,0
1948,male,groupA,masters,2,left;between;challenge;image,0
1949,male,groupA,phd,17,some;white;country;statement,1
1950,female,groupC,masters,20,safe;finally;join;dark,1
1951,male,groupC,phd,10,heavy;several;part;threat,1
1952,male,groupA,bachelors,13,statement;north;sense;agree,0
1953,female,groupA,masters,5,certainly;follow;government;major,1
1954,male,groupA,phd,0,structure;protect;item;bag,0
1955,male,groupA,bachelors,6,or;however;interview;number,1
1956,male,groupA,bachelors,2,expect;about;site;mention,0
1957,female,groupA,bachelors,13,current;just;manage;letter,0
1958,non-binary,groupA,phd,13,poor;area;later;big,1
1959,male,groupB,phd,0,break;fight;middle;move,0
1960,male,groupC,bachelors,14,dinner;tree;card;ask,1
1961,female,groupA,phd,6,suffer;country;yourself;early,0
1962,male,groupA,phd,12,into;impact;probably;security,1
1963,unknown,groupA,masters,20,identify;decade;attention;evening,1
1964,female,groupC,bachelors,9,few;seem;benefit;young,1
1965,unknown,groupB,phd,20,pull;great;million;remain,1
1966,female,groupB,bachelors,0,simple;describe;season;despite,0
1967,male,groupA,bachelors,9,page;three;fall;during,0
1968,female,groupA,phd,7,pull;cell;security;according,1
1969,male,groupB,bachelors,7,top;author;happen;really,0
1970,unknown,groupC,bachelors,9,allow;store;which;writer,0
1971,male,groupB,bachelors,17,response;safe;finish;live,1
1972,female,groupA,bachelors,14,central;that;behind;laugh,0
1973,female,groupA,phd,15,her;treat;point;difficult,1
1974,male,groupB,bachelors,12,executive;people;run;crime,1
1975,female,groupB,bachelors,12,difference;box;member;knowledge,0
1976,male,groupB,bachelors,2,free;phone;charge;need,1
1977,non-binary,groupA,masters,1,natural;ever;travel;open,0
1978,female,groupA,bachelors,13,political;nor;fine;life,0
1979,female,groupA,masters,5,opportunity;stop;air;executive,1
1980,male,groupC,bachelors,8,hotel;contain;condition;of,0
1981,male,groupA,phd,12,become;his;amount;short,1
1982,female,groupA,phd,16,certain;behind;mother;decade,1
1983,female,groupB,masters,12,anything;understand;final;discussion,0
1984,male,groupA,bachelors,2,coach;their;beat;community,0
1985,female,groupA,bachelors,14,himself;item;likely;evidence,0
1986,male,groupB,bachelors,12,half;claim;soldier;long,1
1987,female,groupA,phd,15,surface;type;open;box,1
1988,male,groupA,masters,14,require;hear;every;hit,1
1989,male,groupA,masters,3,political;little;nearly;improve,0
1990,female,groupC,phd,3,care;model;world;establish,0
1991,female,groupB,phd,12,truth;economy;through;street,0
1992,female,groupA,phd,3,believe;hold;budget;mind,1
1993,female,groupA,phd,3,big;any;thing;choice,0
1994,unknown,groupA,phd,5,stand;customer;language;model,0
1995,male,groupA,phd,0,into;general;most;we,1
1996,female,groupC,bachelors,8,local;player;design;nothing,1
1997,male,groupA,phd,8,order;seven;treat;show,0
1998,female,unknown,bachelors,20,accept;season;authority;food,0
1999,male,groupA,bachelors,18,yourself;perform;us;will,1
